work,subjects_d1,subjects_d2,people_d1,people_d2,places_d1,places_d2,times_d1,times_d2
OL8469326W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL5801795W,-9.175626,-6.925865,-22.921001,13.89056,-1.99395,3.9028172,0.0,0.0
OL16055936W,-2.6654642,-5.4176345,0.0,0.0,10.569318,-14.049119,0.0,0.0
OL76968W,-2.8554034,-6.66593,0.0,0.0,0.58510876,-12.684274,0.0,0.0
OL4195871W,-6.5864053,-4.7183537,-22.184372,14.911426,0.0,0.0,0.0,0.0
OL8036487W,-3.0760822,-6.9075522,0.0,0.0,0.0,0.0,0.0,0.0
OL14481785W,-9.199727,-6.1296916,0.0,0.0,0.0,0.0,0.0,0.0
OL15834960W,-9.106621,-6.034635,0.0,0.0,0.0,0.0,0.0,0.0
OL14481781W,-9.332598,-7.1201973,0.0,0.0,0.0,0.0,0.0,0.0
OL2394151W,-10.23815,-6.6792994,0.0,0.0,0.0,0.0,0.0,0.0
OL5971358W,-10.284562,-6.6387806,-22.07347,14.439149,-24.798672,6.288621,0.0,0.0
OL1975628W,-8.888941,-5.509644,-22.501366,14.797492,0.0,0.0,0.0,0.0
OL66253W,-1.9663665,-2.0846734,0.0,0.0,0.0,0.0,0.0,0.0
OL5713093W,-0.89477473,-5.249651,0.0,0.0,0.0,0.0,0.0,0.0
OL15728974W,-6.7587886,-6.353958,-22.272314,14.790336,-24.780369,6.1991553,0.0,0.0
OL4091034W,-2.6473453,-7.498973,0.0,0.0,1.6223066,6.5323424,0.0,0.0
OL222373W,-9.230389,-7.422716,0.0,0.0,0.0,0.0,0.0,0.0
OL5829620W,-9.232193,-7.4053073,0.0,0.0,0.0,0.0,0.0,0.0
OL5829623W,-9.210486,-7.424812,0.0,0.0,0.0,0.0,0.0,0.0
OL5829624W,-9.199016,-7.4378138,0.0,0.0,0.0,0.0,0.0,0.0
OL8198347W,-9.373456,-7.2403812,0.0,0.0,0.0,0.0,0.0,0.0
OL8198346W,-9.358887,-7.22663,0.0,0.0,0.0,0.0,0.0,0.0
OL8198344W,-9.355618,-7.226964,0.0,0.0,0.0,0.0,0.0,0.0
OL278022W,-10.927652,-8.843601,-19.801165,15.585335,1.6392211,6.5451446,0.0,0.0
OL5727476W,-2.9585247,-6.8998704,0.0,0.0,0.0,0.0,0.0,0.0
OL2827199W,-1.3444307,-3.4462087,0.0,0.0,-19.066114,5.426174,0.0,0.0
OL7801025W,-7.8429966,-6.7799263,0.0,0.0,3.0319748,2.2494106,3.1363418,-9.396027
OL5858014W,-7.556726,-5.804674,-22.259064,14.966358,-6.679457,11.256409,0.0,0.0
OL8735419W,-2.1701117,-4.6071515,0.0,0.0,0.0,0.0,0.0,0.0
OL17859796W,-8.49819,-6.442493,0.0,0.0,0.0,0.0,0.0,0.0
OL13399013W,-10.297125,-6.4709816,0.0,0.0,0.0,0.0,0.0,0.0
OL1807678W,-10.327397,-6.312513,-4.5767646,14.13137,-24.621984,6.2162986,0.0,0.0
OL2731767W,-10.345053,-6.385939,0.0,0.0,0.0,0.0,0.0,0.0
OL22450145W,-10.316125,-6.2930527,0.0,0.0,0.0,0.0,0.0,0.0
OL263458W,-9.669426,-5.6112933,0.0,0.0,-24.69524,6.29537,0.0,0.0
OL1914634W,-9.2914,-5.4216523,0.0,0.0,-24.753735,6.2011275,0.0,0.0
OL2746369W,-4.038819,-5.4424787,-23.661379,13.816809,0.0,0.0,-22.705927,26.436821
OL7944813W,-8.043985,-4.841736,0.0,0.0,-24.812494,6.2488737,0.0,0.0
OL5744060W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL1968368W,-10.063373,-6.20842,0.0,0.0,0.0,0.0,0.0,0.0
OL497486W,-4.2779922,-5.639372,0.0,0.0,-11.262005,-1.4258286,-21.521448,27.74463
OL73439W,0.207582,-2.8168867,0.0,0.0,0.0,0.0,0.0,0.0
OL7827838W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL497480W,-4.2697225,-5.5857635,-22.88659,14.246545,0.0,0.0,0.0,0.0
OL497485W,-4.269152,-5.670814,-22.10933,14.626083,-11.567663,0.27976862,-3.962939,22.831469
OL23095477W,-3.848409,-5.4588804,0.0,0.0,0.0,0.0,0.0,0.0
OL497483W,-9.91792,-6.453888,-22.053759,14.547242,0.0,0.0,0.0,0.0
OL2664457W,-6.7948875,-3.0252454,-21.89996,14.48871,0.0,0.0,0.0,0.0
OL5843034W,-6.726492,-5.3021336,-22.040718,14.59478,0.0,0.0,0.0,0.0
OL16061793W,-9.208168,-3.7301853,-22.704128,14.868245,0.0,0.0,0.0,0.0
OL10328715W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL12100141W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL15100036W,-9.159192,-3.650116,8.982227,17.81467,-11.250954,-1.4402834,5.9753494,19.426807
OL112213W,-9.263644,-3.960324,8.979408,17.83477,0.0,0.0,0.0,0.0
OL380208W,-9.356926,-4.8569803,0.0,0.0,0.0,0.0,0.0,0.0
OL15863236W,-9.110564,-3.6881502,9.142487,17.760298,0.0,0.0,6.014114,19.387304
OL51848W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL15678068W,-8.862635,-3.7854407,-12.223264,14.02969,0.6308587,-2.7641697,-3.9851193,22.849125
OL17752346W,-6.478298,-4.4301147,0.0,0.0,0.0,0.0,0.0,0.0
OL985160W,-6.480001,-4.4713635,0.0,0.0,0.0,0.0,0.0,0.0
OL61982W,-7.081109,-1.7637641,-12.335636,14.011199,-12.876691,4.2078776,-21.497738,27.636177
OL61981W,-7.0454664,-1.7644749,-12.244067,14.030326,-12.887238,4.227376,-21.468447,27.6585
OL21223168W,-7.5904098,1.3754388,0.0,0.0,0.0,0.0,0.0,0.0
OL15103313W,-2.993758,-4.1745186,0.0,0.0,0.0,0.0,0.0,0.0
OL16280231W,-7.464135,0.57152677,-21.576399,17.089104,0.81767935,-10.812998,0.0,0.0
OL47147W,-7.456312,0.61416,-21.561954,17.032644,0.86297387,-10.735103,5.983426,19.418808
OL1982076W,-7.5841813,1.3838588,0.0,0.0,0.0,0.0,0.0,0.0
OL16279922W,-10.832483,-9.130431,0.0,0.0,0.0,0.0,0.0,0.0
OL2637181W,-10.911006,-9.170467,0.0,0.0,0.0,0.0,0.0,0.0
OL361393W,-10.469772,-8.343322,-14.362021,15.842943,0.41714633,-11.8557005,0.0,0.0
OL259028W,-10.479377,-8.342928,-14.368193,15.843032,0.4430418,-11.893338,0.0,0.0
OL9170454W,-10.52964,-8.411143,-14.338011,15.854335,0.4318401,-11.835797,-21.772598,27.909124
OL3949473W,-5.871105,-2.4455564,15.563346,6.207833,0.0,0.0,0.0,0.0
OL796594W,-8.837273,-4.8708596,-21.187714,14.948217,6.2868004,12.487296,0.0,0.0
OL796577W,-8.68274,-4.8132625,-21.192162,14.998412,0.0,0.0,0.0,0.0
OL16930241W,-1.3192555,-2.3692172,0.0,0.0,0.0,0.0,0.0,0.0
OL796600W,-2.602981,-6.2126837,-22.954382,14.113322,3.8926945,26.449263,0.0,0.0
OL796583W,-0.7392765,-5.590441,0.0,0.0,-18.287872,7.5823054,0.0,0.0
OL796567W,-2.7246115,-5.958623,-23.553139,13.832875,0.0,0.0,0.0,0.0
OL796597W,-2.741708,-5.284013,0.0,0.0,0.0,0.0,0.0,0.0
OL7796980W,-6.5634055,-2.1065066,15.560786,6.2053905,0.0,0.0,0.0,0.0
OL10426407W,-9.054373,-4.1902313,0.0,0.0,0.0,0.0,0.0,0.0
OL16200353W,-6.770582,-4.383366,0.0,0.0,0.0,0.0,0.0,0.0
OL762900W,-6.7864256,-4.2573676,-22.612495,14.606017,-11.270005,-1.420822,-3.940163,22.808014
OL10306667W,-7.191231,-8.466495,6.3324876,26.770164,0.0,0.0,0.0,0.0
OL15686956W,-7.1937246,-8.46441,0.0,0.0,0.0,0.0,0.0,0.0
OL10306476W,-7.2017655,-8.375977,6.34927,26.78695,0.0,0.0,0.0,0.0
OL66440W,-7.2739573,-2.6169798,6.342488,26.78013,0.0,0.0,0.0,0.0
OL10306627W,-7.225897,-8.494028,6.3374066,26.775078,0.0,0.0,0.0,0.0
OL15006240W,-7.1173825,-8.399709,0.0,0.0,0.0,0.0,0.0,0.0
OL15138965W,-7.1757293,-8.450019,0.0,0.0,0.0,0.0,0.0,0.0
OL66446W,-7.210726,-8.490991,6.369499,26.807135,0.0,0.0,0.0,0.0
OL66501W,-7.236467,-8.525908,6.361745,26.799488,0.0,0.0,0.0,0.0
OL15401967W,-7.1893244,-8.485443,6.343268,26.780909,0.0,0.0,0.0,0.0
OL10306674W,-7.1882067,-8.481209,6.352968,26.790638,0.0,0.0,0.0,0.0
OL15006435W,-7.155223,-8.441869,6.3332076,26.770891,-12.913192,4.2430367,0.0,0.0
OL15125386W,-7.1623974,-8.510109,0.0,0.0,0.0,0.0,0.0,0.0
OL66496W,-7.161061,-8.428918,6.3254976,26.76316,0.0,0.0,0.0,0.0
OL66441W,-7.190289,-8.482819,6.3427243,26.780386,0.0,0.0,0.0,0.0
OL10306672W,-7.179114,-8.45032,6.3416758,26.779478,0.0,0.0,0.0,0.0
OL66453W,-7.161178,-8.432375,6.340757,26.778414,0.0,0.0,0.0,0.0
OL495409W,-6.5886507,-2.6908257,6.359155,26.796824,0.0,0.0,0.0,0.0
OL19540616W,-10.978508,-9.201676,0.0,0.0,0.0,0.0,0.0,0.0
OL10306670W,-7.187698,-8.477819,6.3135505,26.751184,-12.855899,4.1996574,-22.612991,26.404919
OL66486W,-7.137543,-8.410334,6.34468,26.78234,0.0,0.0,0.0,0.0
OL5956356W,-6.715766,-8.239174,0.0,0.0,0.0,0.0,0.0,0.0
OL15006242W,-7.1539273,-4.6176424,0.0,0.0,0.0,0.0,0.0,0.0
OL10328829W,-7.2335424,-8.532065,-21.822842,13.939402,0.0,0.0,0.0,0.0
OL856851W,-7.1257286,-8.409988,0.0,0.0,0.0,0.0,0.0,0.0
OL856765W,-7.0486107,-8.545908,0.0,0.0,0.0,0.0,0.0,0.0
OL17155823W,-7.15698,-8.428433,0.0,0.0,0.0,0.0,0.0,0.0
OL16052095W,-7.0821505,-8.365287,0.0,0.0,0.0,0.0,0.0,0.0
OL856902W,-7.0860887,-8.396959,-21.794802,13.930005,0.0,0.0,-22.611948,26.594595
OL10328831W,-7.199756,-8.471262,-21.810915,13.910783,0.0,0.0,0.0,0.0
OL856723W,-7.2075567,-8.4552965,0.0,0.0,0.0,0.0,0.0,0.0
OL3482114W,-6.571111,-2.5308204,-21.863014,13.93683,0.0,0.0,0.0,0.0
OL14909775W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL43818W,-7.2749324,-8.470255,4.1862035,-11.702158,0.0,0.0,0.0,0.0
OL43842W,-7.1790733,-8.437007,4.186126,-11.7021265,0.0,0.0,0.0,0.0
OL10327036W,-7.2536936,-8.493482,4.1857924,-11.702258,-11.280031,-1.4113711,0.0,0.0
OL372176W,-6.7370157,-8.2604475,0.0,0.0,0.0,0.0,0.0,0.0
OL17061027W,-7.1683025,-8.425756,0.0,0.0,0.0,0.0,0.0,0.0
OL43851W,-7.2158237,-8.463069,4.1861115,-11.702139,-18.447325,7.293218,0.0,0.0
OL372096W,-7.19114,-8.501964,0.0,0.0,0.0,0.0,0.0,0.0
OL372064W,-7.072097,-8.372053,0.0,0.0,0.0,0.0,0.0,0.0
OL43861W,-7.3287654,-8.513051,-19.786337,15.820504,-11.557812,0.20999882,-22.479868,26.445318
OL21003021W,-7.1115117,-8.413504,0.0,0.0,0.0,0.0,0.0,0.0
OL12939067W,-7.038023,-8.550815,0.0,0.0,0.0,0.0,0.0,0.0
OL372137W,-7.2244563,-8.417453,0.0,0.0,0.0,0.0,0.0,0.0
OL20225W,-7.1197205,-8.412991,9.627176,17.84817,-11.548331,0.37010923,0.0,0.0
OL20205W,-7.142456,-8.370619,9.626422,17.843277,-11.545837,0.38613966,0.0,0.0
OL20226W,-7.1268134,-8.432552,9.643088,17.8491,0.0,0.0,0.0,0.0
OL15101092W,-7.106322,-8.383087,0.0,0.0,0.0,0.0,0.0,0.0
OL15100897W,-7.198601,-8.425317,9.601998,17.81606,0.0,0.0,0.0,0.0
OL15101040W,-7.1012487,-8.447566,9.625679,17.838882,0.0,0.0,0.0,0.0
OL20244W,-7.140232,-8.449084,9.6247425,17.84406,-11.546804,0.37177303,-3.9619365,22.830711
OL20247W,-7.0838943,-8.424643,9.624342,17.839334,0.0,0.0,0.0,0.0
OL15100965W,-7.133673,-8.365209,9.627683,17.838755,0.0,0.0,0.0,0.0
OL15729191W,-7.1086373,-8.44846,0.0,0.0,0.0,0.0,0.0,0.0
OL20228W,-7.109111,-8.446949,9.67842,17.788372,-11.538984,0.3668279,0.0,0.0
OL15100993W,-7.1106663,-8.469466,9.645106,17.841812,0.0,0.0,0.0,0.0
OL5366328W,-7.358616,-2.6189494,9.636501,17.842083,0.0,0.0,0.0,0.0
OL13350296W,-7.2956033,-2.551844,0.0,0.0,0.0,0.0,0.0,0.0
OL30163372W,-7.1329613,-8.514634,0.0,0.0,0.0,0.0,0.0,0.0
OL20239W,-7.133016,-8.458834,0.0,0.0,-11.277664,-1.4135375,-3.9729679,22.84388
OL20248W,-7.1362557,-8.436336,9.644515,17.84681,-11.272816,-1.421663,-3.9570632,22.82597
OL15101009W,-7.103355,-8.3754225,9.634249,17.833145,0.0,0.0,0.0,0.0
OL3745949W,-9.204694,-3.7079868,9.13928,17.7627,0.0,0.0,-19.381,29.442814
OL2965102W,-1.8753471,-3.1224291,-17.449125,15.8051815,-0.754714,-3.9135358,3.2891014,-9.285993
OL23558W,-2.9667764,-7.856525,-22.438795,14.887342,2.5302258,-17.748556,-14.519024,28.343922
OL362694W,-10.465477,-8.345633,15.565673,6.21006,-17.877176,10.11228,0.0,0.0
OL265677W,-3.5395837,-3.4399679,0.0,0.0,-17.820185,7.0486083,0.0,0.0
OL271504W,-10.261265,-8.705054,0.0,0.0,0.0,0.0,0.0,0.0
OL3289977W,-10.33619,-6.383495,0.0,0.0,0.0,0.0,0.0,0.0
OL2056296W,-2.3922992,-3.7959895,0.0,0.0,0.0,0.0,0.0,0.0
OL2056292W,-6.9574184,-2.9348483,0.0,0.0,0.0,0.0,23.574102,-5.2041316
OL2056316W,-2.9788315,-6.651269,0.0,0.0,-18.210388,7.234882,0.0,0.0
OL2056318W,-6.2139435,-4.5471573,0.0,0.0,2.20234,6.7627425,-22.525265,26.65525
OL2056301W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL21396242W,-7.3978596,-5.143998,0.0,0.0,0.0,0.0,0.0,0.0
OL21400267W,-7.5592704,-5.119479,0.0,0.0,0.0,0.0,0.0,0.0
OL617847W,-4.0844126,-4.173302,0.0,0.0,2.1997583,6.7611446,-22.625841,26.424578
OL15402701W,-6.4265985,-5.761558,0.0,0.0,0.0,0.0,0.0,0.0
OL137835W,-9.50745,-4.282804,-19.698183,17.501198,0.8605027,-10.732812,-18.650059,30.333092
OL15055464W,-9.393968,-4.147992,0.0,0.0,0.0,0.0,0.0,0.0
OL2734368W,-6.597106,-5.946454,-19.698599,17.496103,0.0,0.0,0.0,0.0
OL137847W,-9.619221,-3.76365,0.0,0.0,0.0,0.0,0.0,0.0
OL137872W,-9.658845,-4.343822,-19.691736,17.49987,-17.083439,7.7053022,-18.700104,30.297342
OL15212236W,-9.649728,-4.312979,0.0,0.0,0.0,0.0,0.0,0.0
OL750367W,-9.52613,-4.2124066,-19.700909,17.488056,0.0,0.0,0.0,0.0
OL15402682W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL3348011W,-7.5899363,-5.6120973,-22.11285,14.688712,0.36179247,16.812548,0.0,0.0
OL20987468W,-10.925629,-9.221313,0.0,0.0,0.0,0.0,0.0,0.0
OL15292640W,-7.4506736,0.50885636,-21.553003,17.201601,0.6988293,-10.456125,-22.480501,26.425257
OL21269690W,-7.6017494,1.3987794,0.0,0.0,0.0,0.0,0.0,0.0
OL3400545W,-7.3207307,-1.5916289,-21.584927,17.18666,0.0,0.0,0.0,0.0
OL27733924W,-10.853415,-9.063459,0.0,0.0,0.0,0.0,0.0,0.0
OL97738W,-7.470828,0.9346461,-21.576694,17.197536,0.6236285,-10.331844,0.0,0.0
OL26458116W,-10.839043,-8.983712,0.0,0.0,0.0,0.0,0.0,0.0
OL2736127W,-6.7111945,-2.8149507,-22.965239,13.924992,0.84923184,-10.723829,0.0,0.0
OL1978047W,-6.59398,-2.4792337,6.342418,26.780024,0.0,0.0,0.0,0.0
OL43793W,-7.03878,-8.564332,0.0,0.0,0.0,0.0,0.0,0.0
OL15902218W,-7.195592,-8.450875,4.186124,-11.702153,0.0,0.0,0.0,0.0
OL21370902W,-11.05804,-7.9245353,0.0,0.0,0.0,0.0,0.0,0.0
OL3482116W,-7.396333,0.19550388,0.0,0.0,0.0,0.0,0.0,0.0
OL3482107W,-7.377641,-2.6803627,0.0,0.0,0.0,0.0,0.0,0.0
OL3482113W,-7.1243443,-4.2854586,0.0,0.0,-11.260535,-1.4308647,0.0,0.0
OL3482101W,-8.178157,-4.764866,0.0,0.0,-11.297251,-1.3267336,0.0,0.0
OL5852187W,-9.365891,-4.446026,0.0,0.0,0.0,0.0,0.0,0.0
OL5852188W,-9.585306,-4.545184,0.0,0.0,0.0,0.0,0.0,0.0
OL5844096W,-6.930924,-5.4534693,-21.838642,13.702353,-18.03959,6.9931407,0.0,0.0
OL5844095W,-6.588747,-4.4950137,0.0,0.0,-24.60876,6.192399,13.522263,9.321879
OL276558W,-8.074894,-5.0293856,-22.819517,14.186306,0.0,0.0,0.0,0.0
OL2735619W,-6.3838534,-5.71487,-23.064833,13.645685,22.166727,-0.1214017,0.0,0.0
OL1974546W,-2.739155,-3.2860634,-22.93776,14.503047,-14.319922,1.736563,-20.236845,28.371208
OL15457858W,-10.128384,-4.702501,0.0,0.0,0.0,0.0,0.0,0.0
OL15845961W,-1.4031415,-7.32708,-20.896053,18.010736,10.566203,-14.045762,3.2779539,-9.682122
OL22912W,-3.4537678,-7.0740104,0.0,0.0,0.0,0.0,0.0,0.0
OL14724W,-0.71448714,-5.7081127,0.0,0.0,-11.132858,10.8765545,0.0,0.0
OL14942956W,-2.8559864,-2.7482784,0.0,0.0,-14.39586,1.821221,17.083838,1.1488136
OL48207W,-1.391429,-2.0333543,0.0,0.0,0.0,0.0,0.0,0.0
OL8980850W,-10.893731,-7.140081,0.0,0.0,0.0,0.0,0.0,0.0
OL2520811W,-5.46089,-5.09305,-20.529608,16.894588,-6.68037,11.250655,-2.3814719,17.45493
OL10477604W,-8.474798,-4.871419,-21.737822,13.696351,0.0,0.0,0.0,0.0
OL26873W,-8.363487,-4.585736,0.0,0.0,0.0,0.0,0.0,0.0
OL26856W,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
OL6048522W,-10.765612,-8.81984,0.0,0.0,0.0,0.0,0.0,0.0
OL66554W,-2.575339,-3.968033,-23.681309,13.874023,26.512016,11.570799,18.236273,0.90056545
OL15678099W,-7.4873366,-5.532505,0.0,0.0,0.0,0.0,0.0,0.0
OL109401W,-7.8301573,-6.8485417,0.0,0.0,-17.487625,8.090086,0.0,0.0
OL1974548W,-2.7374291,-3.2780204,-23.06788,13.981629,5.5896883,-8.262345,-4.825198,18.601023
OL4182186W,-6.159459,-4.724223,-23.707052,13.842889,1.7152259,13.151816,0.0,0.0
OL3740423W,-8.047645,-4.9485745,0.0,0.0,-18.409138,6.1243653,3.3371067,6.901554
OL5113986W,-7.871615,-4.849732,0.0,0.0,0.0,0.0,0.0,0.0
OL21005933W,-10.742275,-6.913342,0.0,0.0,0.0,0.0,0.0,0.0
OL15133477W,-1.3447206,-2.9235723,0.0,0.0,0.0,0.0,0.0,0.0
OL29983W,-2.463224,-3.8376806,-23.756618,14.720755,9.240194,12.37396,1.3510785,27.301159
OL29984W,-6.8566456,-6.4053507,-23.7514,14.774597,9.260571,12.3904,23.39401,-6.024957
OL8193465W,-3.389646,-4.058426,-21.095797,15.722903,-1.0212085,-4.1403203,-22.810198,26.50452
OL14926883W,-6.513695,-2.303243,6.8252635,11.678227,-0.7881214,-3.9387074,0.0,0.0
OL12284422W,-10.780585,-8.991471,0.0,0.0,-24.693954,6.229131,0.0,0.0
OL21767239W,-1.8721275,-2.846156,0.0,0.0,3.8938534,26.429323,11.833766,1.005551
OL14868576W,-3.4622407,-3.9221244,-21.10421,15.680592,-2.5786538,-5.2130384,20.09189,0.77230304
OL14868510W,-2.5529528,-4.4338355,6.822163,11.669897,11.93582,6.416069,18.273039,0.9339501
OL10322056W,-2.8055224,-3.9753215,6.827481,11.673796,11.913581,6.429592,18.174734,0.9263061
OL2687727W,-5.840674,-4.083765,6.9455132,11.734769,27.161533,12.1724825,23.30196,-6.1175046
OL108522W,-6.853165,-6.9400053,6.815301,11.665915,0.0,0.0,23.427872,-6.1080794
OL14869242W,-7.8205056,-6.867371,0.0,0.0,27.206955,12.083862,23.448788,-6.1085076
OL3333181W,-8.583425,-5.2015486,0.0,0.0,0.0,0.0,0.0,0.0
OL276556W,-8.314515,-5.4052734,0.0,0.0,0.0,0.0,0.0,0.0
OL8024305W,-6.8226447,-6.9615936,0.0,0.0,0.0,0.0,0.0,0.0
OL16803182W,-8.983955,-2.861198,0.0,0.0,0.0,0.0,0.0,0.0
OL3640215W,-8.529769,-7.9649134,5.7072887,14.105735,-18.49252,7.330395,0.0,0.0
OL893522W,2.5502458,-4.104965,0.0,0.0,22.106176,-0.1819514,3.2634423,-9.2232
OL893518W,1.8820326,-3.137327,0.0,0.0,0.0,0.0,0.0,0.0
OL893520W,2.4084148,-4.0266814,0.0,0.0,0.0,0.0,0.0,0.0
OL20245W,-7.2042313,-8.427345,9.652075,17.869305,-11.546502,0.35683584,-3.976929,22.845692
OL20246W,-7.1370506,-8.433922,-22.484982,15.0594845,0.0,0.0,0.0,0.0
OL12424520W,-7.2561855,-1.8881682,9.486707,17.812458,0.0,0.0,0.0,0.0
OL15100952W,-7.1191587,-8.275065,0.0,0.0,-11.537802,0.10472038,0.0,0.0
OL15100927W,-7.3794994,-2.6377373,0.0,0.0,0.0,0.0,0.0,0.0
OL112498W,-7.0601897,-2.5195866,9.6261,17.829176,0.0,0.0,0.0,0.0
OL3295493W,-2.7030945,-8.169185,0.0,0.0,-4.498889,-1.1778727,0.0,0.0
OL3295516W,-2.701022,-8.182167,0.0,0.0,-4.5024667,-1.1751695,0.0,0.0
OL3295512W,-2.6918683,-8.186394,0.0,0.0,-4.481852,-1.178271,0.0,0.0
OL3295504W,-2.603787,-8.147937,0.0,0.0,0.0,0.0,0.0,0.0
OL15400582W,-2.7605684,-8.169177,0.0,0.0,-4.498918,-1.1737345,0.0,0.0
OL15400581W,-2.6841493,-8.152151,-22.326687,14.763418,-4.4785705,-1.1928313,0.0,0.0
OL3619972W,-2.2688613,-4.5580215,0.0,0.0,0.0,0.0,0.0,0.0
OL15843853W,-7.627981,-5.7401867,-18.258783,16.039831,-24.640942,6.188692,0.0,0.0
OL12066958W,-1.2562804,-1.9794074,0.0,0.0,0.0,0.0,0.0,0.0
OL2463711W,-9.098131,-5.666579,0.0,0.0,0.0,0.0,0.0,0.0
OL7440998W,-8.806544,-5.565216,0.0,0.0,0.0,0.0,0.0,0.0
OL7441013W,-9.7388525,-6.604904,0.0,0.0,0.0,0.0,0.0,0.0
OL7441007W,-8.704179,-4.1596537,0.0,0.0,0.0,0.0,0.0,0.0
OL2463707W,-9.352061,-5.1260614,0.0,0.0,0.0,0.0,0.0,0.0
OL87865W,-0.3998595,-3.4967,0.0,0.0,0.0,0.0,0.0,0.0
OL2463713W,-9.803354,-6.776317,0.0,0.0,0.0,0.0,0.0,0.0
OL716849W,-9.294648,-5.072678,0.0,0.0,0.0,0.0,0.0,0.0
OL1892624W,-8.619761,-4.956746,-23.082798,13.656782,0.0,0.0,0.0,0.0
OL1892618W,-8.605152,-4.999704,0.0,0.0,0.0,0.0,0.0,0.0
OL1892622W,-8.666454,-4.926862,-23.241512,13.49885,0.0,0.0,0.0,0.0
OL8037405W,-8.1367035,-4.6399584,0.0,0.0,0.0,0.0,0.0,0.0
OL2709662W,-8.688146,-4.885424,-22.201866,15.529107,0.0,0.0,0.0,0.0
OL21726202W,-10.876104,-9.287568,0.0,0.0,0.0,0.0,0.0,0.0
OL15856858W,-8.659669,-4.883058,-22.143963,15.55562,-1.3957872,21.469276,0.0,0.0
OL1892619W,-8.6607895,-4.978907,0.0,0.0,0.0,0.0,0.0,0.0
OL50656W,-11.757641,-6.334957,0.0,0.0,0.0,0.0,0.0,0.0
OL1838126W,-10.826233,-9.207915,0.0,0.0,0.0,0.0,0.0,0.0
OL18542403W,-8.449259,-4.8734303,0.0,0.0,0.0,0.0,0.0,0.0
OL731727W,-6.540284,-2.8593516,0.0,0.0,0.0,0.0,0.0,0.0
OL731680W,-8.370131,-3.9930162,-21.784595,14.321529,-24.644672,6.2425594,3.3267992,-9.334844
OL1976081W,-10.82707,-8.914463,0.0,0.0,0.0,0.0,0.0,0.0
OL274159W,-9.252005,-6.418889,0.0,0.0,0.0,0.0,0.0,0.0
OL554795W,-8.868093,-4.7609344,0.0,0.0,0.0,0.0,0.0,0.0
OL30836W,-2.5291448,-5.172418,0.0,0.0,17.38184,-17.177254,0.0,0.0
OL30837W,-1.5582062,-4.7241096,0.0,0.0,0.5006831,16.962387,0.0,0.0
OL5749849W,-10.009517,-6.225022,0.0,0.0,0.0,0.0,0.0,0.0
OL5705771W,-2.633294,-5.9224877,0.0,0.0,-15.847083,6.826397,0.0,0.0
OL5970038W,-8.061016,-2.1607623,0.0,0.0,-24.772736,6.3214836,0.0,0.0
OL66542W,-2.6484816,-3.9442952,-23.606928,13.77693,26.68473,11.742897,23.38704,-6.0716853
OL17805293W,-0.8252903,-5.398469,0.0,0.0,0.0,0.0,0.0,0.0
OL15165302W,-6.8804007,-7.024561,7.023168,11.782256,0.0,0.0,23.35793,-6.0513754
OL66544W,-2.5874224,-3.9767435,-23.047848,14.157882,27.246828,12.109365,17.76864,-0.34341204
OL5714034W,-6.770434,-7.0022593,6.9931145,11.754542,27.114006,12.10799,23.394072,-6.10627
OL63073W,-3.2400222,-4.145767,0.0,0.0,7.2473283,4.6935525,3.172404,-9.351014
OL7799573W,-10.855239,-9.305323,19.546877,-6.30704,0.0,0.0,0.0,0.0
OL1984734W,-3.311267,-5.531557,-2.6703982,-7.238729,3.8752296,26.411327,0.0,0.0
OL893940W,-7.814042,-6.8795547,-2.6703992,-7.2387323,0.62636966,-2.7812448,23.508955,-5.4466395
OL893802W,-4.7414565,-4.177351,-2.6703804,-7.238759,-2.7884443,-5.378868,-20.750473,28.041794
OL893957W,-4.9639616,-3.6788802,-2.6704044,-7.23873,0.0,0.0,0.0,0.0
OL4489209W,-6.384594,-5.8454804,-2.6703935,-7.2387424,0.0,0.0,23.466244,-6.2168636
OL3951520W,-2.455963,-4.6338525,0.0,0.0,7.982134,-9.760672,0.0,0.0
OL1856010W,-6.798797,-5.4557624,-4.587973,14.1291685,1.6885315,6.5128407,-16.427347,29.450811
OL2820749W,-6.7445874,-5.4190893,9.134743,-8.921116,-24.625488,6.223991,7.016618,6.532289
OL502213W,-7.7348175,-2.4076922,-23.55116,13.531549,-24.581203,6.1289515,3.3752792,-9.186072
OL493125W,-6.6438694,-5.410481,9.117538,-8.937998,-24.71695,6.2453256,6.6413984,6.7607336
OL53115W,-6.870633,-5.3264036,9.135369,-8.92067,-24.648344,6.174639,-22.372099,26.395748
OL493130W,-6.9106536,-5.435789,9.135268,-8.920749,-24.604895,6.153492,7.017354,6.5344315
